id_procedura,publicat_in_TED,autoritate_contractanta,castigatori,valoare_ron,baza_valorii,valoare_atribuita_ron,sursa_valoare_atribuita,valoare_max_acord_ron,sursa_valoare_max,valoare_max_estimata_acord_ron,acord_cadru,titlu,cpv,data_atribuirii,durata_luni,data_expirarii,sursa_durata,expira_in_12_luni,avertisment,note,link
384440-2021,DA,SPITAL CLINIC JUDETEAN DE URGENTA ORADEA,BIO TECHNIC ROMANIA S.R.L. / MEDICAL TECHNOLOGIES INTERNATIONAL / OSTEOPHARM S.R.L. / RONDA MEDICAL / STRYKER ROMANIA / VALDOMEDICA TRADING,3490000,valoare maxima a acordului-cadru (TED F03 (valoare estimata totala)),14002407,TED F03 (suma VAL_TOTAL pe contracte),3490000,TED F03 (valoare estimata totala),,DA,Proteze ortopedice,33183200,2019-02-27,48,2023-02-27,TED F02 (durata publicata),,valoarea atribuita publicata depaseste de peste 2 ori valoarea maxima/estimata publicata; posibil eroare de publicare; contract publicat dupa data expirarii calculate (2023-08-07); durata este probabil subestimata,"data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 29 anunturi de atribuire (din anuntul 516699-2023; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 433598-2021, 475864-2021, 552194-2021, 649912-2021, 6666-2022, 111287-2022, 174215-2022, 268996-2022, 288879-2022, 330057-2022, 379100-2022, 441289-2022, 514849-2022, 540593-2022, 631778-2022, 697633-2022, 730332-2022, 76355-2023, 108089-2023, 154864-2023, 221133-2023, 272477-2023, 293141-2023, 330430-2023, 361273-2023, 428316-2023, 467453-2023, 516699-2023; valoarea atribuita publicata depaseste valoarea maxima publicata (asa apar in anunturi)",https://ted.europa.eu/en/notice/-/detail/384440-2021
25627-2023,DA,SPITALUL CLINIC DE RECUPERARE IASI,Amplitude Ortho srl / BIO TECHNIC ROMANIA S.R.L. / RONDA MEDICAL S.R.L. / SC ROMED TRADING SRL,11285000,valoare maxima a acordului-cadru (TED F03 (valoare estimata totala)),1810325,TED F03 (suma VAL_TOTAL pe contracte),11285000,TED F03 (valoare estimata totala),,DA,FURNIZARE ENDOPROTEZE SOLD/GENUNCHI DE PRIMA INTENTIE SI DE REVIZIE SI IMPLANTURI SPINALE DIN CADRUL PROGRAMULUI NATIONAL DE ORTOPEDIE – SUB,33183100,2019-03-05,48,2023-03-05,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 2 anunturi de atribuire (din anuntul 140963-2023; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 140963-2023,https://ted.europa.eu/en/notice/-/detail/25627-2023
379982-2021,DA,Spitalul Judeţean Satu Mare,MEDICAL ORTOVIT / STRYKER ROMANIA,341090,valoare atribuita (TED F03 (suma VAL_TOTAL pe contracte)),341090,TED F03 (suma VAL_TOTAL pe contracte),660000,TED F03 (valoare estimata totala),,,Furnizare „materiale de osteosinteză relicitate”,33183300,2019-03-07,24,2021-03-07,"ESTIMAT (24 luni, durata nepublicata)",,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/379982-2021
336672-2021,DA,Spitalul Clinic de Urgență pentru Copii Cluj-Napoca,ALPHA MEDICAL S.R.L. / ALPHA NED 2000 EXIM / CRIO - 2 S.R.L. / LUAN VISION / MLM MEDICAL S.R.L. / NOVOMED INTERNATIONAL SRL / PRODCONFARM S.R.L. / ROMBIOMEDICA / SANROTEX TRADING SRL / THREE PHARM / TZMO ROMANIA,1356155,valoare atribuita (TED F03 (suma VAL_TOTAL pe contracte)),1356155,TED F03 (suma VAL_TOTAL pe contracte),826910,TED F03 (valoare estimata totala),,,Materiale sanitare – mănuși și bandaje,33141420,2019-03-08,24,2021-03-08,"ESTIMAT (24 luni, durata nepublicata)",,contract publicat dupa data expirarii calculate (2021-04-23); durata este probabil subestimata,data = prima incheiere de contract publicata in TED; valoarea atribuita publicata depaseste valoarea maxima publicata (asa apar in anunturi),https://ted.europa.eu/en/notice/-/detail/336672-2021
21997-2021,DA,Spitalul Clinic C.F. nr. 2 Bucuresti,Alara International SRL,2764560,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),5541035,TED F03 (suma VAL_TOTAL pe contracte),2764560,TED F02 (valoare estimata totala),,DA,Furnizare prin cumpărare: „Materiale sanitare”,33140000,2019-03-12,24,2021-03-12,TED F02 (durata publicata),,valoarea atribuita publicata depaseste de peste 2 ori valoarea maxima/estimata publicata; posibil eroare de publicare,data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 2 anunturi de atribuire (din anuntul 284526-2021; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 284526-2021; valoarea atribuita publicata depaseste valoarea maxima publicata (asa apar in anunturi),https://ted.europa.eu/en/notice/-/detail/21997-2021
513290-2021,DA,Institutul Regional de Oncologie Iasi,ALPHA MEDICAL / B.BRAUN MEDICAL / HELLIMED / KARL STORZ ENDOSCOPIA ROMANIA,1052566,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),540261,TED F03 (suma VAL_TOTAL pe contracte),1052566,TED F02 (valoare estimata totala),,DA,ACORD-CADRU FURNIZARE ECHIPAMENTE MEDICALE PENTRU COMPARTIMENTUL ORL,33100000,2019-03-13,36,2022-03-13,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/513290-2021
513301-2021,DA,Institutul Regional de Oncologie Iasi,ALPHA MEDICAL S.R.L. / B.BRAUN MEDICAL / BROKMED S.R.L. / DACORUM GRUP / GADAGROUP ROMANIA SRL / HELLIMED / KARL STORZ ENDOSCOPIA ROMANIA / MEDIMPACT / MEDIST IMAGING & P.O.C. S.R.L. / MEDTRONIC ROMANIA SRL / MLM MEDICAL S.R.L. / Medist / S.C. ELMED MEDICALS.R.L. / S.C.MEDICAL GRUP S.R.L. / SMART MEDICAL SOLUTIONS S.R.L. / Sante International S.A. / Sof Medica / Sterisystems / TEHNO ELECTRO MEDICAL COMPANY S.R.L. / TEHNOPLUS MEDICAL S.R.L. / THREE PHARM / TUNIC PROD S.R.L.,10281334,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),1911876,TED F03 (suma VAL_TOTAL pe contracte),10281334,TED F02 (valoare estimata totala),,DA,ACORD-CADRU FURNIZARE ECHIPAMENTE MEDICALE PENTRU SECTIILE UNITATII,33100000,2019-03-13,36,2022-03-13,TED F02 (durata publicata),,,"data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 3 anunturi de atribuire (din anuntul 297420-2022; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 15325-2022, 297420-2022",https://ted.europa.eu/en/notice/-/detail/513301-2021
579865-2020,DA,Institutul Regional de Oncologie Iași,ANTISEL RO SRL / BIOMAXIMA CLINICAL S.R.L. / DTL Medical SRL / MEDIQ INNOVATIVE TECHNOLOGIES SRL / MEDIST LIFE SCIENCE S.R.L. / PHM COMSERV S.R.L. / S.C. SKYER MEDICAL IMAGING S.R.L.,2699600,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),1078014,TED F03 (suma VAL_TOTAL pe contracte),2699600,TED F02 (valoare estimata totala),,DA,Acord-cadru furnizare echipamente medicale pentru laboratorul de imagistică medicală și laboratorul de anatomie patologică,33100000,2019-03-13,36,2022-03-13,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 2 anunturi de atribuire (din anuntul 513283-2021; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 513283-2021,https://ted.europa.eu/en/notice/-/detail/579865-2020
398462-2020,DA,SPITALUL JUDETEAN DE URGENTA VALCEA,A&A HEALTH / A&D Promo Distribution SRL / ALPHA NED 2000 EXIM / ARTISANA MEDICAL S.R.L. / AXIOMED SOLUTIONS SRL / BIZMED SRL / CLINI-LAB / CO&CO Consumer 2002 S.R.L. / CRIO - 2 S.R.L. / EURODIAGONAL S.R.L. / EUROMEDICAL IMPORT EXPORT / EVOREVO / FARMACEUTICA REMEDIA DISTRIBUTION & LOGISTICS S.R.L. / GYMED Oxigen S.R.L. / HEXAMEDICAL HEALTH / LUAN VISION / M-G EXIM ROMITALIA S.R.L. / MEDDO IMPORT-EXPORT S.R.L. / MEDICAL ORTOVIT / MEDICAL TEHNOLOGY & SERVICE / MEDITECH CMA / MEDTRONIC ROMANIA SRL / MEGACONS-BRILLAGO / MLM MEDICAL S.R.L. / NAFKA GRUP S.R.L. / NANO BIO MEDICAL S.R.L. / Natural Es-medical S.R.L / Nova Fit 2000 S.R.L. / OFTAMEDICA / PARTNERS MEDICAL SOLUTION S.R.L. / RAFI INTERNATIONAL GENERAL COMMERCE / RAMIDO STAFF S.R.L. / S.C.MEDICAL GRUP S.R.L. / SC CARTO PLAST SRL / SPD STAR S.R.L. / STERIL ROMANIA / Sof Medica / TEHNO ELECTRO MEDICAL COMPANY S.R.L. / TEHNOPLUS MEDICAL S.R.L. / TOP TRADE MEDICAL / TRANSMEDIC IMPEX / TUNIC PROD S.R.L. / TZMO ROMANIA / Tody Laboratories Int / VALDOMEDICA TRADING,9927551,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),6517709,TED F03 (II.1.7 valoarea totala a achizitiei),9927551,TED F02 (valoare estimata totala),,DA,Consumabile medicale acord-cadru,33141000,2019-03-19,24,2021-03-19,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/398462-2020
540647-2022,DA,Spital Clinic Judetean de Urgenta Arad,B. BRAUN AVITUM S.R.L. / KAPAMED INTERNATIONAL SRL,1207598,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),1056920,TED F03 (suma VAL_TOTAL pe contracte),1207598,TED F02 (valoare estimata totala),,DA,Achizitionare materiale de hemodializa pentru Statia de Hemodializa din cadrul Spitalului Clinic Judetean de Urgenta Arad (3 loturi),33181520,2019-03-21,24,2021-03-21,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/540647-2022
292076-2021,DA,Spitalul Clinic de Obstetrică Ginecologie „Cuza Vodă”,DRAGER MEDICAL ROMANIA S.R.L. / DUCOS TRADING SRL / DUTCHMED S.R.L. / ENGLOBER S.R.L. / GADAGROUP ROMANIA SRL / GB INDCO S.R.L. / HDL Union / MEDTRONIC ROMANIA SRL / NAFKA GRUP S.R.L. / PAPAPOSTOLOU S.R.L / SC TODA INTERNATIONAL S.R.L. / TEHNOPLUS MEDICAL,2819381,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),1586620,TED F03 (suma VAL_TOTAL pe contracte),2819381,TED F02 (valoare estimata totala),,DA,„Materiale consumabile pentru întreținere și funcționare echipamente medicale – acord-cadru 24 de luni” pentru Spitalul Clinic de Obstetrică,33140000,2019-03-27,24,2021-03-27,TED F02 (durata publicata),,contract publicat dupa data expirarii calculate (2021-06-08); durata este probabil subestimata,"data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 3 anunturi de atribuire (din anuntul 441774-2021; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 441774-2021, 114601-2022",https://ted.europa.eu/en/notice/-/detail/292076-2021
482287-2021,DA,"Spitalul Clinic de Urgenta pentru Copii ""Sf. Ioan"" Galati",B. BRAUN AVITUM S.R.L.,1000519,valoare maxima a acordului-cadru (TED F03 (valoare estimata totala)),1000519,TED F03 (suma VAL_TOTAL pe contracte),1000519,TED F03 (valoare estimata totala),,DA,"ACORD CADRU FURNIZARE CONSUMABILE PENTRU DIALIZA RENALA,",33181520,2019-04-01,36,2022-04-01,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/482287-2021
184070-2022,DA,SPITALUL JUDETEAN DE URGENTA ZALAU,ALPHA NED 2000 EXIM / CRIO - 2 S.R.L. / MEDIMPACT / STERIL ROMANIA,917150,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),38014,TED F03 (suma VAL_TOTAL pe contracte),917150,TED F02 (valoare estimata totala),,DA,SONDE,33141641,2019-04-06,36,2022-04-06,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED; data/date de contract implauzibile ignorate: 2000-11-05,https://ted.europa.eu/en/notice/-/detail/184070-2022
206763-2020,DA,SPITALUL CLINIC DE RECUPERARE IASI,Audiologos / Fix Import Export,17685321,valoare maxima a acordului-cadru (TED F03 (valoare estimata totala)),3208213,TED F03 (suma VAL_TOTAL pe contracte),17685321,TED F03 (valoare estimata totala),,DA,Furnizare implant cohlear tip VI și proteză auditivă cu ancoraj osos – Baha,33185200,2019-04-11,48,2023-04-11,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 2 anunturi de atribuire (din anuntul 60358-2023; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 60358-2023,https://ted.europa.eu/en/notice/-/detail/206763-2020
283587-2022,DA,SPITALUL CLINIC DE RECUPERARE IASI,DRAGER MEDICAL ROMANIA / Logaritm / NEOTECH / PHM COMSERV S.R.L. / SONOROM,7175448,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),4389493,TED F03 (suma VAL_TOTAL pe contracte),7175448,TED F02 (valoare estimata totala),,DA,DIVERSE APARATE MEDICALE-2 (2018-2022),33190000,2019-04-18,48,2023-04-18,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/283587-2022
106038-2022,DA,"Institutul de Diabet, Nutritie si Boli Metabolice ""Prof. dr. N. C. Paulescu""",DIRECT PHARMA LOGISTICS S.R.L.,3552538,valoare maxima a acordului-cadru (TED F03 (valoare estimata totala)),1094123,TED F03 (suma VAL_TOTAL pe contracte),3552538,TED F03 (valoare estimata totala),,DA,Acord cadru de furnizare materiale consumabile pentru dializa peritoneala,33181520,2019-04-22,48,2023-04-22,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/106038-2022
48121-2020,DA,SPITALUL JUDETEAN DE URGENTA SLATINA,ADAR UNIC SOLUTIONS / ALPHA BRIO MEDICAL S.R.L. / ALPHA HIPOMED SRL / ALPHA NED 2000 EXIM / B.BRAUN MEDICAL / BIO TECHNIC ROMANIA S.R.L. / BIZMED SRL / CO&CO Consumer 2002 S.R.L. / CRIO - 2 S.R.L. / DEMOPHORIUS HEALTHCARE SRL / DIAMEDIX IMPEX / DUTCHMED S.R.L. / FRESENIUS KABI ROMANIA / GADAGROUP ROMANIA SRL / Kembli Med / LUAN VISION / MEDICAL ORTOVIT / MEDIMPACT / MEDITECH CMA / MERCATOR MEDICAL / NAFKA GRUP S.R.L. / NOVA GROUP INVESTMENT / NOVITRADE / Nova Fit 2000 S.R.L. / PRIME HEALTHCARE S.R.L. / PRODCONFARM S.R.L. / Pansiprod Distributie / RICOMED / ROMBIOMEDICA / SANATMETAL RO SRL / SANTOMED S.R.L. / TAISSIS CONCEPT / TEST TRADING S.R.L. / TOP TRADE MEDICAL / TZMO ROMANIA / Tody Laboratories Int / VALDOMEDICA TRADING / VELMED INTERNATIONAL / VODIMEDICOR S.R.L.,10277778,valoare maxima a acordului-cadru (TED F03 (valoare estimata totala)),3823880,TED F03 (II.1.7 valoarea totala a achizitiei),10277778,TED F03 (valoare estimata totala),,DA,Achiziție materiale sanitare,33140000,2019-04-25,24,2021-04-25,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/48121-2020
36211-2021,DA,"Spitalul Universitar de Urgenta Militar Central ""Dr. Carol Davila""",GENODYNAMIC SRL / MEDICAL DEVICES & DIAGNOSTICS / MEDTRONIC ROMANIA / Sante International S.A.,4691610,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),2460959,TED F03 (suma VAL_TOTAL pe contracte),4691610,TED F02 (valoare estimata totala),,DA,Acord-cadru de furnizare materiale sanitare (II) stimulatoare și defibrilatoare cardiace,33182200,2019-05-02,24,2021-05-02,TED F02 (durata publicata),,,unitate militara cu profil de spital; data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 2 anunturi de atribuire (din anuntul 669908-2021; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 669908-2021,https://ted.europa.eu/en/notice/-/detail/36211-2021
36159-2021,DA,Spitalul Universitar de Urgenta Militar Central „Dr. Carol Davila”,ALPHA MEDICAL / ANGIOSPECTRU MED S.R.L. / ARTISANA MEDICAL S.R.L. / DTL Medical SRL / GADAGROUP ROMANIA SRL / LIFETECH CONSULTING / Lumamed Health&Care SRL / MEDI -TECH BUSINESS SRL / MEDICAL DEVICES & DIAGNOSTICS / MEDTRONIC ROMANIA / MEGACONS-BRILLAGO / NEMETECH DEVICES / NOVENTIS International / SPD STAR S.R.L. / TECMED / TORUS PHARMA COMPANY SRL / VALDOMEDICA TRADING / VAVIAN TRADING S.R.L. / ZENMED SOLUTIONS,59211054,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),2997200,TED F03 (suma VAL_TOTAL pe contracte),59211054,TED F02 (valoare estimata totala),,DA,Materiale sanitare,33141000,2019-05-03,24,2021-05-03,TED F02 (durata publicata),,,unitate militara cu profil de spital; data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 2 anunturi de atribuire (din anuntul 11362-2022; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 11362-2022,https://ted.europa.eu/en/notice/-/detail/36159-2021
475645-2021,DA,SPITAL CLINIC JUDETEAN DE URGENTA ORADEA,ARTISANA MEDICAL S.R.L. / DELTAMED / FRESENIUS KABI ROMANIA / LUAN VISION / M-G EXIM ROMITALIA S.R.L. / MEDIMPACT / NANO BIO MEDICAL S.R.L. / TRANS-MENTOR S.R.L. / VALDOMEDICA TRADING,2116000,valoare maxima a acordului-cadru (TED F03 (valoare estimata totala)),1828000,TED F03 (suma VAL_TOTAL pe contracte),2116000,TED F03 (valoare estimata totala),,DA,MATERIALE SANITARE 4,33141620,2019-05-03,48,2023-05-03,TED F02 (durata publicata),,,"data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 13 anunturi de atribuire (din anuntul 327481-2023; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 508650-2021, 552070-2021, 649764-2021, 54546-2022, 174118-2022, 268857-2022, 437088-2022, 688771-2022, 731164-2022, 108610-2023, 294638-2023, 327481-2023",https://ted.europa.eu/en/notice/-/detail/475645-2021
232880-2021,DA,"Spitalul Universitar de Urgenta Militar Central ""Dr. Carol Davila""",DOICEMED / Lumamed Health&Care SRL / MEDICARE TECHNICS / MEDTRONIC ROMANIA SRL / N&B / ROMBIOMEDICA / TIMBERSTAR S.R.L.,35597818,valoare maxima a acordului-cadru (TED F02 (valoare estimata totala)),5521178,TED F03 (suma VAL_TOTAL pe contracte),35597818,TED F02 (valoare estimata totala),,DA,Consumabile aferente echipamentelor de electrochirurgie,33169000,2019-05-06,24,2021-05-06,TED F02 (durata publicata),,,unitate militara cu profil de spital; data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 2 anunturi de atribuire (din anuntul 377714-2021; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 377714-2021,https://ted.europa.eu/en/notice/-/detail/232880-2021
56341-2020,DA,Spitalul Universitar de Urgență Elias,AVENA MEDICA S.R.L. / B.BRAUN MEDICAL / BIOTEC / Elta 90 Medical Research SRL / LUAN VISION / MEDIST LIFE SCIENCE S.R.L. / ROMBIOMEDICA / S.C. DRAGER MEDICAL ROMANIA S.R.L. S.R.L. / TEHNOPLUS MEDICAL,1505330,valoare maxima a acordului-cadru (TED F03 (valoare estimata totala)),2382266,TED F03 (suma VAL_TOTAL pe contracte),1505330,TED F03 (valoare estimata totala),,DA,Echipamente medicale,33100000,2019-05-13,24,2021-05-13,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED; cea mai mare valoare totala publicata dintre 2 anunturi de atribuire (din anuntul 342259-2021; valorile pe anunturi pot fi partiale sau cumulative); aceeasi procedura publicata si sub: 342259-2021; valoarea atribuita publicata depaseste valoarea maxima publicata (asa apar in anunturi),https://ted.europa.eu/en/notice/-/detail/56341-2020
564669-2021,DA,ADMINISTRATIA SPITALELOR SI SERVICIILOR MEDICALE BUCURESTI,SC OFFICE MEX CONCEPT SRL / TELETIM S.R.L.,1293045,valoare atribuita (TED F03 (II.1.7 valoarea totala a achizitiei)),1293045,TED F03 (II.1.7 valoarea totala a achizitiei),1976310,TED F02 (valoare estimata totala),,,"Furnizare, Mobilier medical pt. Extinderea-Modernizarea si Echiparea Spitalului Clinic de Copii „Dr. Victor Gomoiu”",33192000,2019-05-17,3.0,2019-08-17,TED F02 (durata publicata),,contract publicat dupa data expirarii calculate (2021-09-01); durata este probabil subestimata,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/564669-2021
13558-2020,DA,Spitalul Clinic Judetean de Urgenta Targu.Mures,A&A Farma Distribution S.R.L. / Crio - 2 S.R.L.,7144960,valoare maxima a acordului-cadru (TED F03 (valoare estimata totala)),,,7144960,TED F03 (valoare estimata totala),,DA,Acord-cadru de furnizare tifon medical,33141114,2019-05-20,24,2021-05-20,TED F02 (durata publicata),,,data = prima incheiere de contract publicata in TED,https://ted.europa.eu/en/notice/-/detail/13558-2020
